Time(s),Motor_Angle(deg),Motor_Angle(rad),Pendulum_Angle(deg),Pendulum_Angle(rad),Pendulum_Angle_From_Upright(deg),Motor_Velocity(rad/s),Pendulum_Velocity(rad/s),Motor_Voltage(V),Controller_Mode,Motor_RPM
131.957,-70.890,-1.237,418.710,7.308,121.290,0.000,0.000,-2.000,Energy,-47.0
131.971,-78.450,-1.369,401.130,7.001,138.870,0.000,0.000,-0.831,Energy,-78.0
131.984,-85.480,-1.492,387.770,6.768,152.230,0.000,0.000,-1.934,Energy,-107.0
132.000,-96.380,-1.682,369.490,6.449,170.510,0.000,0.000,-1.502,Energy,-140.0
132.017,-109.560,-1.912,348.750,6.087,168.750,0.000,0.000,2.000,Energy,-138.0
132.037,-120.810,-2.109,329.410,5.749,149.410,0.000,0.000,2.000,Energy,-100.0
132.050,-130.830,-2.283,309.020,5.393,129.020,0.000,0.000,2.000,Energy,-62.0
132.065,-134.870,-2.354,298.120,5.203,118.120,0.000,0.000,2.000,Energy,-42.0
132.079,-137.160,-2.394,288.800,5.041,108.800,0.000,0.000,2.000,Energy,45.0
132.094,-135.930,-2.372,282.650,4.933,102.650,0.000,0.000,2.000,Energy,27.0
132.109,-133.640,-2.332,276.670,4.829,96.670,0.000,0.000,2.000,Energy,25.0
132.130,-131.360,-2.293,273.510,4.774,93.510,0.000,0.000,2.000,Energy,31.0
132.146,-126.960,-2.216,270.700,4.725,90.700,0.000,0.000,2.000,Energy,35.0
132.160,-123.620,-2.158,270.520,4.721,90.520,0.000,0.000,2.000,Energy,39.0
132.172,-119.580,-2.087,272.280,4.752,92.280,0.000,0.000,2.000,Energy,42.0
132.185,-116.240,-2.029,274.740,4.795,94.740,0.000,0.000,2.000,Energy,46.0
132.198,-112.370,-1.961,278.430,4.860,98.430,0.000,0.000,2.000,Energy,50.0
132.211,-107.980,-1.885,283.530,4.949,103.530,0.000,0.000,2.000,Energy,56.0
132.226,-103.230,-1.802,289.680,5.056,109.680,0.000,0.000,2.000,Energy,63.0
132.239,-97.430,-1.700,297.770,5.197,117.770,0.000,0.000,2.000,Energy,73.0
132.255,-90.400,-1.578,307.260,5.363,127.260,0.000,0.000,2.000,Energy,88.0
132.272,-81.610,-1.424,318.510,5.559,138.510,0.000,0.000,2.000,Energy,110.0
132.289,-68.080,-1.188,334.680,5.841,154.680,0.000,0.000,1.909,Energy,145.0
132.304,-52.080,-0.909,352.260,6.148,172.260,0.000,0.000,1.547,Energy,176.0
132.318,-35.910,-0.627,369.660,6.452,170.340,0.000,0.000,1.402,Energy,177.0
132.334,-21.670,-0.378,385.310,6.725,154.690,0.000,0.000,1.919,Energy,154.0
132.350,-8.660,-0.151,400.780,6.995,139.220,0.000,0.000,1.815,Energy,124.0
132.364,1.880,0.033,414.310,7.231,125.690,0.000,0.000,1.844,Energy,100.0
132.379,10.320,0.180,425.740,7.431,114.260,0.000,0.000,1.875,Energy,85.0
132.394,17.180,0.300,435.050,7.593,104.950,0.000,0.000,2.000,Energy,77.0
132.407,24.210,0.423,443.670,7.744,96.330,0.000,0.000,1.805,Energy,70.0
132.421,29.310,0.512,449.120,7.839,90.880,0.000,0.000,2.000,Energy,68.0
132.435,35.280,0.616,454.210,7.927,85.790,0.000,0.000,-2.000,Energy,68.0
132.450,40.730,0.711,457.730,7.989,82.270,0.000,0.000,-2.000,Energy,68.0
132.463,47.240,0.824,460.010,8.029,79.990,0.000,0.000,-2.000,Energy,71.0
132.481,52.330,0.913,460.540,8.038,79.460,0.000,0.000,-2.000,Energy,67.0
132.494,59.720,1.042,459.310,8.016,80.690,0.000,0.000,2.000,Energy,65.0
132.509,64.460,1.125,457.030,7.977,82.970,0.000,0.000,2.000,Energy,61.0
132.522,69.740,1.217,452.980,7.906,87.020,0.000,0.000,2.000,Energy,57.0
132.534,74.130,1.294,448.240,7.823,91.760,0.000,0.000,-2.000,Energy,56.0
132.549,78.350,1.367,442.440,7.722,97.560,0.000,0.000,-2.000,Energy,54.0
132.562,83.090,1.450,434.350,7.581,105.650,0.000,0.000,-1.990,Energy,51.0
132.577,86.430,1.508,426.090,7.437,113.910,0.000,0.000,-2.000,Energy,43.0
132.590,89.600,1.564,414.660,7.237,125.340,0.000,0.000,-1.843,Energy,32.0
132.605,91.180,1.591,403.240,7.038,136.760,0.000,0.000,-2.000,Energy,16.0
132.617,91.000,1.588,387.940,6.771,152.060,0.000,0.000,-1.522,Energy,-7.0
132.633,88.720,1.548,371.600,6.486,168.400,0.000,0.000,-1.717,Energy,-35.0
132.652,83.970,1.466,350.680,6.121,170.680,0.000,0.000,-1.772,Energy,-54.0
132.666,79.580,1.389,325.540,5.682,145.540,0.000,0.000,0.747,Energy,-28.0
132.681,78.350,1.367,310.250,5.415,130.250,0.000,0.000,-1.583,Energy,-17.0
132.696,78.520,1.370,295.830,5.163,115.830,0.000,0.000,-1.638,Energy,6.0
132.714,79.930,1.395,283.000,4.939,103.000,0.000,0.000,-1.901,Energy,17.0
132.729,82.390,1.438,269.640,4.706,89.640,0.000,0.000,1.314,Energy,24.0
132.747,84.680,1.478,260.680,4.550,80.680,0.000,0.000,1.811,Energy,26.0
132.763,87.490,1.527,252.240,4.402,72.240,0.000,0.000,1.694,Energy,26.0
132.776,89.950,1.570,246.440,4.301,66.440,0.000,0.000,1.694,Energy,26.0
132.789,92.060,1.607,242.750,4.237,62.750,0.000,0.000,1.767,Energy,26.0
132.802,94.170,1.644,240.290,4.194,60.290,0.000,0.000,1.793,Energy,26.0
132.816,96.100,1.677,238.880,4.169,58.880,0.000,0.000,1.802,Energy,24.0
132.828,98.210,1.714,238.530,4.163,58.530,0.000,0.000,-2.000,Energy,22.0
132.843,99.790,1.742,239.410,4.178,59.410,0.000,0.000,-2.000,Energy,21.0
132.857,101.550,1.772,241.690,4.218,61.690,0.000,0.000,-2.000,Energy,20.0
132.871,102.780,1.794,245.030,4.277,65.030,0.000,0.000,-2.000,Energy,16.0
132.884,103.660,1.809,250.480,4.372,70.480,0.000,0.000,-2.000,Energy,10.0
132.900,104.190,1.818,255.930,4.467,75.930,0.000,0.000,-2.000,Energy,9.0
132.915,104.720,1.828,264.900,4.623,84.900,0.000,0.000,-2.000,Energy,5.0
132.928,105.240,1.837,274.920,4.798,94.920,0.000,0.000,-2.000,Energy,5.0
132.941,105.950,1.849,285.290,4.979,105.290,0.000,0.000,-2.000,Energy,8.0
132.955,107.000,1.868,295.830,5.163,115.830,0.000,0.000,-2.000,Energy,13.0
132.970,109.290,1.907,310.070,5.412,130.070,0.000,0.000,-2.000,Energy,26.0
132.984,112.630,1.966,325.370,5.679,145.370,0.000,0.000,-2.000,Energy,46.0
132.996,117.720,2.055,342.770,5.982,162.770,0.000,0.000,-2.000,Energy,71.0
133.008,123.700,2.159,359.820,6.280,179.820,0.000,0.000,-2.000,Energy,77.0
133.021,128.620,2.245,376.170,6.565,163.830,0.000,0.000,-2.000,Energy,56.0
133.033,131.430,2.294,389.530,6.799,150.470,0.000,0.000,-2.000,Energy,31.0
133.046,132.310,2.309,400.950,6.998,139.050,0.000,0.000,-2.000,Energy,13.0
133.059,131.790,2.300,410.620,7.167,129.380,0.000,0.000,-2.000,Energy,-7.0
133.073,130.200,2.272,419.060,7.314,120.940,0.000,0.000,-2.000,Energy,-20.0
133.088,127.390,2.223,426.970,7.452,113.030,0.000,0.000,-2.000,Energy,-33.0
133.107,124.050,2.165,433.120,7.559,106.880,0.000,0.000,-2.000,Energy,-41.0
133.120,118.950,2.076,438.570,7.654,101.430,0.000,0.000,-2.000,Energy,-48.0
133.133,114.740,2.003,441.380,7.704,98.620,0.000,0.000,-2.000,Energy,-53.0
133.148,110.340,1.926,442.610,7.725,97.390,0.000,0.000,-2.000,Energy,-56.0
133.161,104.720,1.828,442.610,7.725,97.390,0.000,0.000,-2.000,Energy,-60.0
133.177,100.150,1.748,441.380,7.704,98.620,0.000,0.000,-2.000,Energy,-63.0
133.189,93.990,1.640,438.570,7.654,101.430,0.000,0.000,-2.000,Energy,-68.0
133.205,88.720,1.548,435.050,7.593,104.950,0.000,0.000,-2.000,Energy,-72.0
133.218,81.340,1.420,429.080,7.489,110.920,0.000,0.000,-2.000,Energy,-80.0
133.231,74.830,1.306,423.100,7.384,116.900,0.000,0.000,-2.000,Energy,-88.0
133.244,67.100,1.171,415.540,7.253,124.460,0.000,0.000,-2.000,Energy,-100.0
133.257,59.010,1.030,407.810,7.118,132.190,0.000,0.000,-2.000,Energy,-114.0
133.272,48.990,0.855,398.140,6.949,141.860,0.000,0.000,-2.000,Energy,-132.0
133.289,38.270,0.668,388.300,6.777,151.700,0.000,0.000,-2.000,Energy,-152.0
133.306,18.930,0.330,371.420,6.483,168.580,0.000,0.000,-1.781,Energy,-182.0
133.320,1.180,0.021,356.300,6.219,176.300,0.000,0.000,-1.945,Energy,-191.0
133.336,-15.520,-0.271,342.070,5.970,162.070,0.000,0.000,-2.000,Energy,-178.0
133.353,-32.220,-0.562,326.950,5.706,146.950,0.000,0.000,-1.966,Energy,-155.0
133.366,-45.930,-0.802,313.760,5.476,133.760,0.000,0.000,-1.869,Energy,-131.0
133.380,-56.480,-0.986,303.040,5.289,123.040,0.000,0.000,-1.976,Energy,-115.0
133.393,-65.090,-1.136,294.430,5.139,114.430,0.000,0.000,-2.000,Energy,-104.0
133.406,-73.000,-1.274,286.520,5.001,106.520,0.000,0.000,-2.000,Energy,-97.0
133.420,-80.030,-1.397,280.010,4.887,100.010,0.000,0.000,-2.000,Energy,-91.0
133.433,-87.590,-1.529,274.040,4.783,94.040,0.000,0.000,-2.000,Energy,-88.0
133.449,-94.800,-1.655,269.640,4.706,89.640,0.000,0.000,2.000,Energy,-87.0
133.465,-102.880,-1.796,265.950,4.642,85.950,0.000,0.000,2.000,Energy,-87.0
133.480,-111.140,-1.940,264.190,4.611,84.190,0.000,0.000,2.000,Energy,-88.0
133.494,-118.700,-2.072,264.190,4.611,84.190,0.000,0.000,2.000,Energy,-85.0
133.507,-126.080,-2.201,265.600,4.636,85.600,0.000,0.000,2.000,Energy,-79.0
133.520,-132.060,-2.305,268.240,4.682,88.240,0.000,0.000,2.000,Energy,-73.0
133.535,-137.510,-2.400,272.280,4.752,92.280,0.000,0.000,2.000,Energy,-68.0
133.549,-135.930,-2.372,277.550,4.844,97.550,0.000,0.000,2.000,Energy,82.0
133.564,-132.240,-2.308,284.940,4.973,104.940,0.000,0.000,2.000,Energy,37.0
133.581,-127.840,-2.231,294.600,5.142,114.600,0.000,0.000,2.000,Energy,49.0
133.597,-122.040,-2.130,305.680,5.335,125.680,0.000,0.000,2.000,Energy,73.0
133.611,-112.370,-1.961,321.670,5.614,141.670,0.000,0.000,2.000,Energy,104.0
133.626,-103.060,-1.799,335.390,5.854,155.390,0.000,0.000,2.000,Energy,135.0
133.640,-87.760,-1.532,355.600,6.206,175.600,0.000,0.000,0.478,Energy,171.0
133.657,-74.050,-1.292,373.180,6.513,166.820,0.000,0.000,1.983,Energy,168.0
133.671,-58.230,-1.016,394.620,6.887,145.380,0.000,0.000,0.135,Energy,129.0
133.684,-49.090,-0.857,408.860,7.136,131.140,0.000,0.000,1.487,Energy,101.0
133.697,-41.890,-0.731,420.990,7.348,119.010,0.000,0.000,1.759,Energy,81.0
133.712,-36.080,-0.630,431.890,7.538,108.110,0.000,0.000,1.812,Energy,66.0
133.724,-30.990,-0.541,441.560,7.707,98.440,0.000,0.000,1.705,Energy,57.0
133.739,-26.770,-0.467,449.470,7.845,90.530,0.000,0.000,1.961,Energy,54.0
133.755,-21.850,-0.381,457.380,7.983,82.620,0.000,0.000,-1.694,Energy,51.0
133.771,-18.160,-0.317,462.480,8.072,77.520,0.000,0.000,-1.979,Energy,51.0
133.785,-12.180,-0.213,468.100,8.170,71.900,0.000,0.000,-1.774,Energy,54.0
133.801,-7.960,-0.139,470.390,8.210,69.610,0.000,0.000,-1.934,Energy,54.0
133.817,-2.690,-0.047,471.790,8.234,68.210,0.000,0.000,-1.926,Energy,52.0
133.830,2.410,0.042,471.260,8.225,68.740,0.000,0.000,1.940,Energy,51.0
133.851,6.100,0.106,469.680,8.197,70.320,0.000,0.000,1.958,Energy,48.0
133.866,12.250,0.214,464.410,8.105,75.590,0.000,0.000,1.867,Energy,44.0
133.883,15.770,0.275,459.490,8.020,80.510,0.000,0.000,2.000,Energy,43.0
133.897,20.690,0.361,450.700,7.866,89.300,0.000,0.000,1.703,Energy,42.0
133.911,23.860,0.416,443.140,7.734,96.860,0.000,0.000,-2.000,Energy,40.0
133.926,27.370,0.478,432.770,7.553,107.230,0.000,0.000,-1.860,Energy,35.0
133.940,29.830,0.521,421.870,7.363,118.130,0.000,0.000,-2.000,Energy,29.0
133.957,31.420,0.548,407.810,7.118,132.190,0.000,0.000,-2.000,Energy,15.0
133.970,30.890,0.539,389.350,6.795,150.650,0.000,0.000,-0.401,Energy,-6.0
133.986,28.080,0.490,373.350,6.516,166.650,0.000,0.000,-1.782,Energy,-48.0
134.001,22.630,0.395,351.730,6.139,171.730,0.000,0.000,-1.253,Energy,-64.0
134.020,17.880,0.312,328.530,5.734,148.530,0.000,0.000,-1.170,Energy,-36.0
134.033,16.300,0.284,307.960,5.375,127.960,0.000,0.000,-0.207,Energy,-11.0
134.047,16.470,0.287,294.250,5.136,114.250,0.000,0.000,-1.326,Energy,4.0
134.064,17.700,0.309,283.000,4.939,103.000,0.000,0.000,-1.993,Energy,13.0
134.079,20.170,0.352,269.640,4.706,89.640,0.000,0.000,1.345,Energy,26.0
134.103,22.800,0.398,259.980,4.538,79.980,0.000,0.000,1.902,Energy,29.0
134.117,26.840,0.468,248.370,4.335,68.370,0.000,0.000,1.236,Energy,30.0
134.129,29.660,0.518,242.920,4.240,62.920,0.000,0.000,1.670,Energy,30.0
134.142,32.120,0.561,239.060,4.172,59.060,0.000,0.000,1.706,Energy,31.0
134.155,34.400,0.600,236.420,4.126,56.420,0.000,0.000,1.740,Energy,31.0
134.168,37.040,0.646,234.660,4.096,54.660,0.000,0.000,1.740,Energy,30.0
134.181,39.150,0.683,233.960,4.083,53.960,0.000,0.000,1.750,Energy,29.0
134.194,41.430,0.723,234.310,4.089,54.310,0.000,0.000,-1.757,Energy,27.0
134.208,43.540,0.760,235.890,4.117,55.890,0.000,0.000,-1.762,Energy,26.0
134.223,45.650,0.797,238.530,4.163,58.530,0.000,0.000,-1.762,Energy,24.0
134.237,47.240,0.824,242.220,4.228,62.220,0.000,0.000,-1.797,Energy,21.0
134.249,48.820,0.852,248.730,4.341,68.730,0.000,0.000,-1.627,Energy,17.0
134.268,49.870,0.870,254.530,4.442,74.530,0.000,0.000,-1.907,Energy,14.0
134.284,51.280,0.895,265.420,4.632,85.420,0.000,0.000,-1.698,Energy,13.0
134.299,52.860,0.923,277.550,4.844,97.550,0.000,0.000,1.650,Energy,15.0
134.318,54.970,0.959,290.210,5.065,110.210,0.000,0.000,1.997,Energy,23.0
134.334,58.660,1.024,307.610,5.369,127.610,0.000,0.000,1.525,Energy,40.0
134.349,64.810,1.131,326.420,5.697,146.420,0.000,0.000,1.198,Energy,75.0
134.361,74.130,1.294,347.690,6.068,167.690,0.000,0.000,-0.410,Energy,119.0
134.377,83.620,1.459,366.150,6.391,173.850,0.000,0.000,1.545,Energy,133.0
134.392,94.340,1.647,388.820,6.786,151.180,0.000,0.000,0.372,Energy,95.0
134.406,100.670,1.757,406.580,7.096,133.420,0.000,0.000,-2.000,Energy,58.0
134.424,104.360,1.821,421.690,7.360,118.310,0.000,0.000,-2.000,Energy,36.0
134.439,106.470,1.858,435.410,7.599,104.590,0.000,0.000,-2.000,Energy,18.0
134.451,107.350,1.874,447.890,7.817,92.110,0.000,0.000,-2.000,Energy,7.0
134.467,107.000,1.868,455.090,7.943,84.910,0.000,0.000,-2.000,Energy,-7.0
134.482,105.950,1.849,463.710,8.093,76.290,0.000,0.000,-2.000,Energy,-11.0
134.501,104.360,1.821,470.030,8.204,69.970,0.000,0.000,-2.000,Energy,-17.0
134.517,102.080,1.782,476.360,8.314,63.640,0.000,0.000,-2.000,Energy,-22.0
134.533,99.620,1.739,479.880,8.375,60.120,0.000,0.000,-2.000,Energy,-25.0
134.549,96.980,1.693,482.160,8.415,57.840,0.000,0.000,-1.776,Energy,-27.0
134.567,94.340,1.647,482.690,8.425,57.310,0.000,0.000,-1.793,Energy,-27.0
134.581,91.180,1.591,481.460,8.403,58.540,0.000,0.000,1.800,Energy,-28.0
134.596,88.720,1.548,479.170,8.363,60.830,0.000,0.000,1.812,Energy,-28.0
134.611,86.080,1.502,475.310,8.296,64.690,0.000,0.000,1.793,Energy,-29.0
134.625,83.970,1.466,470.740,8.216,69.260,0.000,0.000,1.846,Energy,-26.0
134.638,81.690,1.426,464.060,8.099,75.940,0.000,0.000,1.741,Energy,-25.0
134.651,79.750,1.392,457.030,7.977,82.970,0.000,0.000,1.834,Energy,-25.0
134.666,77.650,1.355,448.760,7.832,91.240,0.000,0.000,-1.941,Energy,-27.0
134.685,74.660,1.303,437.340,7.633,102.660,0.000,0.000,-1.984,Energy,-32.0
134.703,70.440,1.229,422.220,7.369,117.780,0.000,0.000,-1.843,Energy,-45.0
134.720,63.230,1.104,403.410,7.041,136.590,0.000,0.000,-1.418,Energy,-80.0
134.733,53.040,0.926,383.020,6.685,156.980,0.000,0.000,-0.681,Energy,-126.0
134.750,39.680,0.693,361.050,6.302,178.950,0.000,0.000,-1.256,Energy,-162.0
134.765,24.380,0.426,335.560,5.857,155.560,0.000,0.000,0.410,Energy,-131.0
134.781,14.890,0.260,316.930,5.531,136.930,0.000,0.000,-1.393,Energy,-93.0
134.800,7.680,0.134,299.170,5.222,119.170,0.000,0.000,-1.668,Energy,-61.0
134.818,2.240,0.039,282.120,4.924,102.120,0.000,0.000,-1.371,Energy,-41.0
134.832,-1.280,-0.022,268.590,4.688,88.590,0.000,0.000,1.311,Energy,-31.0
134.852,-3.570,-0.062,258.570,4.513,78.570,0.000,0.000,1.787,Energy,-25.0
134.867,-6.550,-0.114,248.020,4.329,68.020,0.000,0.000,1.410,Energy,-24.0
134.883,-8.660,-0.151,241.520,4.215,61.520,0.000,0.000,1.643,Energy,-23.0
134.898,-10.770,-0.188,236.420,4.126,56.420,0.000,0.000,1.657,Energy,-22.0
134.915,-12.710,-0.222,232.550,4.059,52.550,0.000,0.000,1.681,Energy,-21.0
134.930,-14.990,-0.262,229.920,4.013,49.920,0.000,0.000,1.667,Energy,-22.0
134.943,-16.920,-0.295,229.040,3.998,49.040,0.000,0.000,1.693,Energy,-22.0
134.958,-18.860,-0.329,229.210,4.000,49.210,0.000,0.000,-1.699,Energy,-23.0
134.972,-20.970,-0.366,230.440,4.022,50.440,0.000,0.000,-1.704,Energy,-23.0
134.985,-22.900,-0.400,232.910,4.065,52.910,0.000,0.000,-1.698,Energy,-23.0
135.000,-24.830,-0.433,236.070,4.120,56.070,0.000,0.000,-1.729,Energy,-25.0
135.013,-27.300,-0.476,241.170,4.209,61.170,0.000,0.000,-1.666,Energy,-28.0
135.026,-29.760,-0.519,246.790,4.307,66.790,0.000,0.000,-1.723,Energy,-30.0
135.040,-32.220,-0.562,253.820,4.430,73.820,0.000,0.000,-1.721,Energy,-29.0
135.052,-34.500,-0.602,262.080,4.574,82.080,0.000,0.000,-1.649,Energy,-27.0
135.066,-36.440,-0.636,270.870,4.728,90.870,0.000,0.000,1.798,Energy,-24.0
135.087,-38.020,-0.664,281.770,4.918,101.770,0.000,0.000,2.000,Energy,-17.0
135.111,-39.070,-0.682,300.580,5.246,120.580,0.000,0.000,1.903,Energy,-10.0
135.127,-36.080,-0.630,327.120,5.709,147.120,0.000,0.000,0.150,Energy,41.0
135.142,-29.050,-0.507,351.910,6.142,171.910,0.000,0.000,0.193,Energy,90.0
135.155,-20.260,-0.354,376.690,6.574,163.310,0.000,0.000,-0.961,Energy,88.0
135.169,-14.990,-0.262,395.680,6.906,144.320,0.000,0.000,0.777,Energy,52.0
135.183,-12.350,-0.216,412.380,7.197,127.620,0.000,0.000,1.368,Energy,25.0
135.195,-11.480,-0.200,428.200,7.473,111.800,0.000,0.000,0.682,Energy,10.0
135.208,-12.000,-0.209,439.270,7.667,100.730,0.000,0.000,1.499,Energy,-7.0
135.224,-13.230,-0.231,450.000,7.854,90.000,0.000,0.000,1.677,Energy,-13.0
135.242,-15.170,-0.265,461.070,8.047,78.930,0.000,0.000,-1.652,Energy,-23.0
135.262,-18.160,-0.317,472.320,8.244,67.680,0.000,0.000,-1.593,Energy,-27.0
135.279,-21.670,-0.378,482.510,8.421,57.490,0.000,0.000,-1.381,Energy,-28.0
135.297,-24.660,-0.430,489.190,8.538,50.810,0.000,0.000,-1.544,Energy,-30.0
135.313,-27.820,-0.486,494.120,8.624,45.880,0.000,0.000,-1.566,Energy,-30.0
135.329,-30.810,-0.538,497.810,8.688,42.190,0.000,0.000,-1.570,Energy,-31.0
135.344,-33.800,-0.590,499.740,8.722,40.260,0.000,0.000,-1.590,Energy,-29.0
135.358,-36.440,-0.636,500.440,8.734,39.560,0.000,0.000,-1.598,Energy,-27.0
135.371,-38.720,-0.676,499.740,8.722,40.260,0.000,0.000,1.604,Energy,-25.0
135.387,-40.660,-0.710,498.330,8.697,41.670,0.000,0.000,1.612,Energy,-24.0
135.401,-42.760,-0.746,495.170,8.642,44.830,0.000,0.000,1.591,Energy,-22.0
135.417,-44.170,-0.771,491.300,8.575,48.700,0.000,0.000,1.633,Energy,-18.0
135.431,-45.400,-0.792,484.800,8.461,55.200,0.000,0.000,1.537,Energy,-12.0
135.445,-46.100,-0.805,477.770,8.339,62.230,0.000,0.000,1.537,Energy,-9.0
135.460,-46.630,-0.814,470.030,8.204,69.970,0.000,0.000,1.694,Energy,-6.0
135.476,-47.330,-0.826,459.310,8.016,80.690,0.000,0.000,1.567,Energy,-6.0
135.500,-48.390,-0.845,447.360,7.808,92.640,0.000,0.000,-1.987,Energy,-9.0
135.517,-51.550,-0.900,425.910,7.434,114.090,0.000,0.000,-0.940,Energy,-29.0
135.536,-56.300,-0.983,406.400,7.093,133.600,0.000,0.000,-1.591,Energy,-56.0
135.553,-65.620,-1.145,381.790,6.663,158.210,0.000,0.000,-0.849,Energy,-109.0
135.569,-79.500,-1.388,353.490,6.170,173.490,0.000,0.000,0.342,Energy,-134.0
135.588,-90.580,-1.581,329.410,5.749,149.410,0.000,0.000,-1.097,Energy,-96.0
135.608,-98.310,-1.716,306.210,5.344,126.210,0.000,0.000,2.000,Energy,-51.0
135.622,-101.830,-1.777,285.990,4.991,105.990,0.000,0.000,2.000,Energy,-20.0
135.635,-102.880,-1.796,273.690,4.777,93.690,0.000,0.000,2.000,Energy,-13.0
135.652,-103.060,-1.799,263.670,4.602,83.670,0.000,0.000,2.000,Energy,-5.0
135.670,-102.180,-1.783,254.350,4.439,74.350,0.000,0.000,2.000,Energy,8.0
135.684,-100.250,-1.750,243.980,4.258,63.980,0.000,0.000,2.000,Energy,17.0
135.699,-98.140,-1.713,237.300,4.142,57.300,0.000,0.000,2.000,Energy,24.0
135.716,-95.500,-1.667,231.320,4.037,51.320,0.000,0.000,1.574,Energy,28.0
135.730,-92.510,-1.615,226.400,3.951,46.400,0.000,0.000,1.541,Energy,31.0
135.747,-89.700,-1.566,222.890,3.890,42.890,0.000,0.000,1.574,Energy,33.0
135.760,-86.530,-1.510,220.600,3.850,40.600,0.000,0.000,1.583,Energy,33.0
135.772,-83.720,-1.461,219.370,3.829,39.370,0.000,0.000,1.588,Energy,32.0
135.786,-81.440,-1.421,219.190,3.826,39.190,0.000,0.000,1.597,Energy,31.0
135.800,-78.980,-1.378,219.720,3.835,39.720,0.000,0.000,-1.601,Energy,29.0
135.815,-76.690,-1.338,221.480,3.866,41.480,0.000,0.000,-1.604,Energy,28.0
135.829,-74.050,-1.292,224.470,3.918,44.470,0.000,0.000,-1.597,Energy,26.0
135.842,-72.300,-1.262,228.330,3.985,48.330,0.000,0.000,-1.590,Energy,22.0
135.855,-70.890,-1.237,233.260,4.071,53.260,0.000,0.000,-1.583,Energy,17.0
135.867,-69.830,-1.219,239.410,4.178,59.410,0.000,0.000,-1.532,Energy,13.0
135.879,-68.960,-1.204,246.090,4.295,66.090,0.000,0.000,-1.570,Energy,11.0
135.891,-68.250,-1.191,253.650,4.427,73.650,0.000,0.000,-1.573,Energy,10.0
135.904,-67.370,-1.176,262.260,4.577,82.260,0.000,0.000,-1.634,Energy,11.0
135.916,-65.970,-1.151,272.280,4.752,92.280,0.000,0.000,1.522,Energy,16.0
135.931,-64.390,-1.124,283.000,4.939,103.000,0.000,0.000,1.836,Energy,22.0
135.946,-61.400,-1.072,297.240,5.188,117.240,0.000,0.000,1.451,Energy,39.0
135.958,-56.650,-0.989,313.060,5.464,133.060,0.000,0.000,1.267,Energy,62.0
135.971,-49.800,-0.869,330.460,5.768,150.460,0.000,0.000,0.899,Energy,103.0
135.986,-39.950,-0.697,349.980,6.108,169.980,0.000,0.000,1.158,Energy,146.0
136.000,-26.420,-0.461,374.580,6.538,165.420,0.000,0.000,-0.528,Energy,145.0
136.015,-16.400,-0.286,395.150,6.897,144.850,0.000,0.000,0.847,Energy,98.0
136.032,-9.540,-0.167,413.780,7.222,126.220,0.000,0.000,1.471,Energy,63.0
136.053,-4.620,-0.081,432.240,7.544,107.760,0.000,0.000,1.594,Energy,37.0
136.066,-1.810,-0.032,450.520,7.863,89.480,0.000,0.000,0.022,Energy,21.0
136.084,-0.750,-0.013,460.370,8.035,79.630,0.000,0.000,-1.765,Energy,13.0
136.100,-0.050,-0.001,472.670,8.250,67.330,0.000,0.000,-1.239,Energy,8.0
136.119,0.480,0.008,481.460,8.403,58.540,0.000,0.000,-1.598,Energy,5.0
136.138,0.480,0.008,490.950,8.569,49.050,0.000,0.000,-1.383,Energy,-5.0
136.156,0.300,0.005,497.810,8.688,42.190,0.000,0.000,-1.449,Energy,-2.0
136.169,0.130,0.002,503.080,8.780,36.920,0.000,0.000,-1.422,Energy,-2.0
136.181,-0.230,-0.004,506.420,8.839,33.580,0.000,0.000,-1.467,Energy,-1.0
136.195,-0.400,-0.007,508.710,8.879,31.290,0.000,0.000,-1.500,Energy,-1.0
136.208,-0.580,-0.010,510.640,8.912,29.360,0.000,0.000,-1.492,Energy,-1.0
136.223,-0.930,-0.016,511.690,8.931,28.310,0.000,0.000,-1.504,Energy,-3.0
136.236,-1.100,-0.019,512.400,8.943,27.600,0.000,0.000,-1.501,Energy,-3.0
136.249,-1.280,-0.022,512.400,8.943,27.600,0.000,0.000,-1.505,Energy,-2.0
136.263,-1.460,-0.025,511.690,8.931,28.310,0.000,0.000,1.506,Energy,-2.0
136.279,-1.810,-0.032,510.290,8.906,29.710,0.000,0.000,1.510,Energy,-2.0
136.293,-1.980,-0.035,508.000,8.866,32.000,0.000,0.000,1.506,Energy,-2.0
136.306,-1.810,-0.032,505.010,8.814,34.990,0.000,0.000,1.505,Energy,2.0
136.322,-1.280,-0.022,500.970,8.744,39.030,0.000,0.000,1.525,Energy,2.0
136.336,-0.050,-0.001,494.640,8.633,45.360,0.000,0.000,1.398,Energy,11.0
136.351,1.000,0.017,488.320,8.523,51.680,0.000,0.000,1.558,Energy,13.0
136.366,2.410,0.042,479.170,8.363,60.830,0.000,0.000,1.426,Energy,15.0
136.378,3.640,0.064,469.330,8.191,70.670,0.000,0.000,1.242,Energy,13.0
136.391,4.340,0.076,460.370,8.035,79.630,0.000,0.000,1.575,Energy,11.0
136.404,4.700,0.082,449.820,7.851,90.180,0.000,0.000,-1.441,Energy,7.0
136.419,4.520,0.079,438.390,7.651,101.610,0.000,0.000,-1.803,Energy,-6.0
136.434,3.110,0.054,422.750,7.378,117.250,0.000,0.000,-1.404,Energy,-16.0
