Time(s),Motor_Angle(deg),Motor_Angle(rad),Pendulum_Angle(deg),Pendulum_Angle(rad),Pendulum_Angle_From_Upright(deg),Motor_Velocity(rad/s),Pendulum_Velocity(rad/s),Motor_Voltage(V),Controller_Mode,Motor_RPM
39.540,-6.030,-0.105,-287.750,-5.022,107.750,0.000,0.000,-0.002,Energy,40.0
39.606,7.160,0.125,-290.740,-5.074,110.740,0.000,0.000,0.002,Energy,25.0
39.687,11.200,0.195,-329.940,-5.759,149.940,0.000,0.000,0.884,Energy,-3.0
39.759,2.590,0.045,-399.020,-6.964,140.980,0.000,0.000,1.004,Energy,6.0
39.839,17.350,0.303,-424.330,-7.406,115.670,0.000,0.000,-0.001,Energy,40.0
39.920,38.270,0.668,-412.030,-7.191,127.970,0.000,0.000,-0.001,Energy,54.0
39.993,75.710,1.321,-362.810,-6.332,177.190,0.000,0.000,-2.000,Energy,93.0
40.065,97.860,1.708,-330.640,-5.771,150.640,0.000,0.000,-2.000,Energy,19.0
40.142,89.070,1.555,-342.770,-5.982,162.770,0.000,0.000,-2.000,Energy,-54.0
40.212,56.380,0.984,-386.010,-6.737,153.990,0.000,0.000,1.098,Energy,-74.0
40.289,31.590,0.551,-413.260,-7.213,126.740,0.000,0.000,0.001,Energy,-37.0
40.357,20.340,0.355,-406.050,-7.087,133.950,0.000,0.000,-0.001,Energy,-19.0
40.425,19.460,0.340,-369.840,-6.455,170.160,0.000,0.000,-1.188,Energy,7.0
40.509,16.470,0.287,-323.260,-5.642,143.260,0.000,0.000,2.000,Bang-Bang,-25.0
40.577,6.630,0.116,-310.780,-5.424,130.780,0.000,0.000,2.000,Bang-Bang,-23.0
40.644,-4.440,-0.077,-321.850,-5.617,141.850,0.000,0.000,-2.000,Bang-Bang,-38.0
40.723,-38.900,-0.679,-370.540,-6.467,169.460,0.000,0.000,2.000,Bang-Bang,-98.0
40.790,-64.390,-1.124,-407.630,-7.114,132.370,0.000,0.000,2.000,Bang-Bang,-28.0
40.867,-65.440,-1.142,-402.360,-7.023,137.640,0.000,0.000,2.000,Bang-Bang,17.0
40.934,-39.950,-0.697,-354.900,-6.194,174.900,0.000,0.000,2.000,Bang-Bang,94.0
40.996,-13.580,-0.237,-308.840,-5.390,128.840,0.000,0.000,2.000,Bang-Bang,48.0
41.060,1.000,0.017,-288.450,-5.034,108.450,0.000,0.000,2.000,Bang-Bang,34.0
41.134,15.590,0.272,-296.710,-5.179,116.710,0.000,0.000,-2.000,Bang-Bang,29.0
41.200,15.950,0.278,-338.900,-5.915,158.900,0.000,0.000,-2.000,Bang-Bang,-32.0
41.269,-4.440,-0.077,-410.440,-7.164,129.560,0.000,0.000,-2.000,Bang-Bang,-25.0
41.340,-7.960,-0.139,-446.480,-7.793,93.520,0.000,0.000,-2.000,Bang-Bang,-5.0
41.414,-12.180,-0.213,-448.410,-7.826,91.590,0.000,0.000,2.000,Bang-Bang,-14.0
41.489,-14.820,-0.259,-409.920,-7.154,130.080,0.000,0.000,2.000,Bang-Bang,9.0
41.566,18.060,0.315,-320.440,-5.593,140.440,0.000,0.000,2.000,Bang-Bang,58.0
41.632,27.550,0.481,-270.350,-4.718,90.350,0.000,0.000,2.000,Bang-Bang,10.0
41.705,32.470,0.567,-253.300,-4.421,73.300,0.000,0.000,-2.000,Bang-Bang,13.0
41.777,34.930,0.610,-272.100,-4.749,92.100,0.000,0.000,-2.000,Bang-Bang,-2.0
41.847,19.290,0.337,-328.350,-5.731,148.350,0.000,0.000,-2.000,Bang-Bang,-91.0
41.921,-27.650,-0.483,-419.230,-7.317,120.770,0.000,0.000,-2.000,Bang-Bang,-60.0
41.989,-41.710,-0.728,-467.400,-8.158,72.600,0.000,0.000,2.000,Bang-Bang,-20.0
42.050,-46.630,-0.814,-484.270,-8.452,55.730,0.000,0.000,2.000,Bang-Bang,-11.0
42.126,-50.150,-0.875,-477.590,-8.336,62.410,0.000,0.000,2.000,Bang-Bang,-6.0
42.195,-47.330,-0.826,-441.380,-7.704,98.620,0.000,0.000,2.000,Bang-Bang,19.0
42.264,-14.290,-0.249,-364.570,-6.363,175.430,0.000,0.000,2.000,Bang-Bang,160.0
42.343,28.600,0.499,-274.210,-4.786,94.210,0.000,0.000,2.000,Bang-Bang,40.0
42.408,40.730,0.711,-233.960,-4.083,53.960,0.000,0.000,-2.000,Bang-Bang,24.0
42.471,48.470,0.846,-220.600,-3.850,40.600,0.000,0.000,-2.000,Bang-Bang,18.0
42.534,53.920,0.941,-223.940,-3.908,43.940,0.000,0.000,-2.000,Bang-Bang,12.0
42.599,55.850,0.975,-245.390,-4.283,65.390,0.000,0.000,-2.000,Bang-Bang,4.0
42.670,46.360,0.809,-295.130,-5.151,115.130,0.000,0.000,-2.000,Bang-Bang,-51.0
42.740,-5.670,-0.099,-388.120,-6.774,151.880,0.000,0.000,-2.000,Bang-Bang,-139.0
42.813,-36.260,-0.633,-465.290,-8.121,74.710,0.000,0.000,2.000,Bang-Bang,-36.0
42.875,-45.580,-0.796,-500.620,-8.737,39.380,0.000,0.000,2.000,Bang-Bang,-18.0
42.939,-49.620,-0.866,-522.590,-9.121,17.410,0.000,0.000,2.000,Bang-Bang,-6.0
43.014,-43.470,-0.759,-550.010,-9.599,10.010,0.000,0.000,-2.000,LQR,22.0
43.094,-39.600,-0.691,-579.900,-10.121,39.900,0.000,0.000,0.572,Energy,4.0
43.173,-46.980,-0.820,-643.350,-11.229,103.350,0.000,0.000,2.000,Energy,-32.0
43.243,-85.130,-1.486,-736.340,-12.852,163.660,0.000,0.000,2.000,Energy,-110.0
43.309,-98.490,-1.719,-797.690,-13.922,102.310,0.000,0.000,2.000,Energy,4.0
43.386,-86.530,-1.510,-823.180,-14.367,76.820,0.000,0.000,2.000,Energy,34.0
43.448,-72.120,-1.259,-813.860,-14.205,86.140,0.000,0.000,2.000,Energy,42.0
43.514,-49.970,-0.872,-776.950,-13.560,123.050,0.000,0.000,-1.252,Energy,84.0
43.583,6.450,0.113,-702.590,-12.263,162.590,0.000,0.000,-1.874,Energy,133.0
43.653,37.220,0.650,-656.890,-11.465,116.890,0.000,0.000,-0.610,Energy,37.0
43.717,46.000,0.803,-650.210,-11.348,110.210,0.000,0.000,0.002,Energy,15.0
43.787,47.240,0.824,-675.000,-11.781,135.000,0.000,0.000,0.973,Energy,-3.0
43.850,32.120,0.561,-731.600,-12.769,168.400,0.000,0.000,1.616,Energy,-45.0
43.917,29.480,0.515,-769.920,-13.438,130.080,0.000,0.000,0.784,Energy,10.0
43.988,40.560,0.708,-777.650,-13.573,122.350,0.000,0.000,-0.000,Energy,31.0
44.052,56.380,0.984,-757.260,-13.217,142.740,0.000,0.000,-0.759,Energy,53.0
44.123,83.620,1.459,-713.490,-12.453,173.490,0.000,0.000,-2.000,Energy,59.0
44.197,91.180,1.591,-692.570,-12.088,152.570,0.000,0.000,2.000,Bang-Bang,-4.0
44.269,71.320,1.245,-711.560,-12.419,171.560,0.000,0.000,-2.000,Bang-Bang,-65.0
44.336,40.730,0.711,-745.660,-13.014,154.340,0.000,0.000,-2.000,Bang-Bang,-73.0
44.402,14.540,0.254,-767.980,-13.404,132.020,0.000,0.000,-2.000,Bang-Bang,-56.0
44.477,-6.550,-0.114,-769.210,-13.425,130.790,0.000,0.000,2.000,Bang-Bang,-54.0
44.547,-26.590,-0.464,-742.850,-12.965,157.150,0.000,0.000,2.000,Bang-Bang,-21.0
44.616,-23.600,-0.412,-689.940,-12.042,149.940,0.000,0.000,2.000,Bang-Bang,12.0
44.688,-25.890,-0.452,-651.790,-11.376,111.790,0.000,0.000,2.000,Bang-Bang,-10.0
44.755,-28.880,-0.504,-648.800,-11.324,108.800,0.000,0.000,2.000,Bang-Bang,-6.0
44.828,-33.800,-0.590,-678.160,-11.836,138.160,0.000,0.000,2.000,Bang-Bang,-20.0
44.891,-47.330,-0.826,-728.960,-12.723,171.040,0.000,0.000,2.000,Bang-Bang,-30.0
44.962,-44.350,-0.774,-761.480,-13.290,138.520,0.000,0.000,-2.000,Bang-Bang,30.0
45.028,-31.690,-0.553,-765.000,-13.352,135.000,0.000,0.000,2.000,Bang-Bang,31.0
45.093,-13.940,-0.243,-745.310,-13.008,154.690,0.000,0.000,2.000,Bang-Bang,68.0
45.177,30.010,0.524,-690.990,-12.060,150.990,0.000,0.000,-2.000,Bang-Bang,84.0
45.244,55.670,0.972,-662.690,-11.566,122.690,0.000,0.000,-2.000,Bang-Bang,33.0
45.305,61.470,1.073,-670.070,-11.695,130.070,0.000,0.000,-2.000,Bang-Bang,7.0
45.381,43.900,0.766,-719.820,-12.563,179.820,0.000,0.000,-2.000,Bang-Bang,-84.0
45.443,19.290,0.337,-775.010,-13.526,124.990,0.000,0.000,-2.000,Bang-Bang,-36.0
45.505,8.390,0.146,-798.750,-13.941,101.250,0.000,0.000,-2.000,Bang-Bang,-27.0
45.584,-4.970,-0.087,-793.120,-13.843,106.880,0.000,0.000,2.000,Bang-Bang,-33.0
45.650,-9.540,-0.167,-751.110,-13.109,148.890,0.000,0.000,2.000,Bang-Bang,18.0
45.721,11.200,0.195,-675.350,-11.787,135.350,0.000,0.000,2.000,Bang-Bang,31.0
45.796,13.660,0.238,-630.000,-10.996,90.000,0.000,0.000,2.000,Bang-Bang,-2.0
45.867,15.770,0.275,-624.190,-10.894,84.190,0.000,0.000,-2.000,Bang-Bang,9.0
45.938,17.180,0.300,-653.900,-11.413,113.900,0.000,0.000,-2.000,Bang-Bang,-9.0
46.018,-19.210,-0.335,-742.320,-12.956,157.680,0.000,0.000,-2.000,Bang-Bang,-105.0
46.106,-41.710,-0.728,-814.570,-14.217,85.430,0.000,0.000,2.000,Bang-Bang,-18.0
46.175,-43.820,-0.765,-834.430,-14.564,65.570,0.000,0.000,-2.000,Bang-Bang,-2.0
46.243,-44.350,-0.774,-822.480,-14.355,77.520,0.000,0.000,2.000,Bang-Bang,-1.0
46.308,-39.600,-0.691,-783.980,-13.683,116.020,0.000,0.000,2.000,Bang-Bang,31.0
46.373,0.830,0.014,-700.660,-12.229,160.660,0.000,0.000,2.000,Bang-Bang,133.0
46.443,27.900,0.487,-630.700,-11.008,90.700,0.000,0.000,2.000,Bang-Bang,31.0
46.513,38.620,0.674,-595.720,-10.397,55.720,0.000,0.000,-2.000,Bang-Bang,22.0
46.575,45.480,0.794,-589.740,-10.293,49.740,0.000,0.000,-2.000,Bang-Bang,16.0
46.637,49.870,0.870,-603.280,-10.529,63.280,0.000,0.000,-2.000,Bang-Bang,8.0
46.703,47.410,0.827,-641.770,-11.201,101.770,0.000,0.000,-2.000,Bang-Bang,-24.0
46.775,6.980,0.122,-729.140,-12.726,170.860,0.000,0.000,-2.000,Bang-Bang,-162.0
46.848,-28.170,-0.492,-811.400,-14.162,88.600,0.000,0.000,-2.000,Bang-Bang,-37.0
46.921,-41.530,-0.725,-853.240,-14.892,46.760,0.000,0.000,2.000,Bang-Bang,-28.0
46.983,-51.030,-0.891,-867.120,-15.134,32.880,0.000,0.000,2.000,Bang-Bang,-23.0
47.044,-58.230,-1.016,-867.830,-15.146,32.170,0.000,0.000,2.000,Bang-Bang,-16.0
47.113,-62.280,-1.087,-856.050,-14.941,43.950,0.000,0.000,2.000,Bang-Bang,-7.0
47.181,-61.570,-1.075,-824.760,-14.395,75.240,0.000,0.000,2.000,Bang-Bang,8.0
47.247,-44.870,-0.783,-765.870,-13.367,134.130,0.000,0.000,2.000,Bang-Bang,88.0
47.317,12.960,0.226,-666.730,-11.637,126.730,0.000,0.000,2.000,Bang-Bang,90.0
47.389,33.520,0.585,-605.560,-10.569,65.560,0.000,0.000,-2.000,Bang-Bang,33.0
47.457,46.710,0.815,-573.570,-10.011,33.570,0.000,0.000,-2.000,Bang-Bang,26.0
47.519,54.440,0.950,-559.860,-9.771,19.860,0.000,0.000,-2.000,Bang-Bang,14.0
47.594,54.970,0.959,-548.610,-9.575,8.610,0.000,0.000,2.000,LQR,-2.0
47.668,50.050,0.874,-535.600,-9.348,4.400,0.000,0.000,2.000,LQR,4.0
47.738,56.200,0.981,-532.790,-9.299,7.210,0.000,0.000,2.000,LQR,22.0
47.800,66.920,1.168,-532.610,-9.296,7.390,0.000,0.000,2.000,LQR,33.0
47.863,81.340,1.420,-532.790,-9.299,7.210,0.000,0.000,2.000,LQR,41.0
47.925,97.860,1.708,-531.380,-9.274,8.620,0.000,0.000,2.000,LQR,45.0
47.995,116.140,2.027,-523.300,-9.133,16.700,0.000,0.000,-2.000,LQR,31.0
48.069,117.370,2.048,-490.070,-8.553,49.930,0.000,0.000,-2.000,Energy,-9.0
48.153,120.890,2.110,-403.590,-7.044,136.410,0.000,0.000,-2.000,Energy,46.0
48.220,122.820,2.144,-329.060,-5.743,149.060,0.000,0.000,-2.000,Energy,-67.0
48.287,90.830,1.585,-304.980,-5.323,124.980,0.000,0.000,-2.000,Energy,-92.0
48.351,50.580,0.883,-296.890,-5.182,116.890,0.000,0.000,-0.000,Energy,-106.0
48.421,4.700,0.082,-305.330,-5.329,125.330,0.000,0.000,-0.001,Energy,-120.0
48.491,-50.320,-0.878,-323.430,-5.645,143.430,0.000,0.000,-0.002,Energy,-134.0
48.565,-108.330,-1.891,-336.620,-5.875,156.620,0.000,0.000,2.000,Energy,-108.0
48.632,-136.280,-2.379,-326.070,-5.691,146.070,0.000,0.000,2.000,Energy,-31.0
48.696,-132.060,-2.305,-301.810,-5.268,121.810,0.000,0.000,2.000,Energy,11.0
48.759,-125.380,-2.188,-299.000,-5.219,119.000,0.000,0.000,2.000,Energy,21.0
48.823,-116.240,-2.029,-317.810,-5.547,137.810,0.000,0.000,2.000,Energy,25.0
48.884,-106.750,-1.863,-351.730,-6.139,171.730,0.000,0.000,2.000,Energy,29.0
48.949,-87.410,-1.526,-381.620,-6.661,158.380,0.000,0.000,2.000,Energy,65.0
49.012,-57.880,-1.010,-393.390,-6.866,146.610,0.000,0.000,2.000,Energy,87.0
49.087,-20.090,-0.351,-392.510,-6.851,147.490,0.000,0.000,-0.005,Energy,97.0
49.175,35.810,0.625,-382.670,-6.679,157.330,0.000,0.000,-0.006,Energy,96.0
49.250,76.940,1.343,-372.650,-6.504,167.350,0.000,0.000,-2.000,Energy,88.0
49.327,105.420,1.840,-373.350,-6.516,166.650,0.000,0.000,-2.000,Energy,39.0
49.400,113.680,1.984,-386.010,-6.737,153.990,0.000,0.000,-2.000,Energy,8.0
49.475,112.100,1.957,-391.280,-6.829,148.720,0.000,0.000,-2.000,Energy,-9.0
49.552,103.840,1.812,-381.970,-6.667,158.030,0.000,0.000,-2.000,Energy,-23.0
49.625,88.370,1.542,-367.730,-6.418,172.270,0.000,0.000,-2.000,Energy,-47.0
49.700,59.890,1.045,-362.280,-6.323,177.720,0.000,0.000,-2.000,Energy,-79.0
49.770,20.520,0.358,-368.080,-6.424,171.920,0.000,0.000,0.007,Energy,-91.0
49.852,-16.050,-0.280,-368.960,-6.440,171.040,0.000,0.000,-0.007,Energy,-74.0
49.925,-47.860,-0.835,-358.590,-6.259,178.590,0.000,0.000,0.007,Energy,-59.0
50.001,-72.650,-1.268,-342.770,-5.982,162.770,0.000,0.000,2.000,Energy,-44.0
50.078,-85.660,-1.495,-326.420,-5.697,146.420,0.000,0.000,2.000,Energy,-19.0
50.152,-91.280,-1.593,-323.260,-5.642,143.260,0.000,0.000,2.000,Energy,-7.0
50.225,-91.630,-1.599,-336.970,-5.881,156.970,0.000,0.000,2.000,Energy,2.0
50.298,-84.600,-1.477,-355.950,-6.212,175.950,0.000,0.000,2.000,Energy,29.0
50.359,-65.620,-1.145,-362.630,-6.329,177.370,0.000,0.000,2.000,Energy,63.0
50.440,-30.640,-0.535,-355.070,-6.197,175.070,0.000,0.000,0.007,Energy,85.0
50.509,0.650,0.011,-351.210,-6.130,171.210,0.000,0.000,-0.007,Energy,62.0
50.580,23.150,0.404,-359.470,-6.274,179.470,0.000,0.000,-0.007,Energy,44.0
50.646,38.620,0.674,-372.120,-6.495,167.880,0.000,0.000,0.007,Energy,36.0
50.707,52.510,0.916,-379.860,-6.630,160.140,0.000,0.000,0.007,Energy,38.0
50.781,68.860,1.202,-378.280,-6.602,161.720,0.000,0.000,-2.000,Energy,38.0
50.845,78.520,1.370,-374.060,-6.529,165.940,0.000,0.000,-2.000,Energy,14.0
50.917,77.120,1.346,-373.180,-6.513,166.820,0.000,0.000,-2.000,Energy,-10.0
50.986,69.910,1.220,-370.540,-6.467,169.460,0.000,0.000,-2.000,Energy,-28.0
51.066,52.680,0.919,-372.480,-6.501,167.520,0.000,0.000,0.007,Energy,-51.0
51.142,23.860,0.416,-374.940,-6.544,165.060,0.000,0.000,-0.007,Energy,-51.0
51.217,4.700,0.082,-364.040,-6.354,175.960,0.000,0.000,-0.007,Energy,-38.0
51.293,-11.830,-0.206,-347.340,-6.062,167.340,0.000,0.000,0.007,Energy,-38.0
51.366,-30.810,-0.538,-340.130,-5.936,160.130,0.000,0.000,0.007,Energy,-46.0
51.440,-53.140,-0.927,-345.930,-6.038,165.930,0.000,0.000,-0.007,Energy,-53.0
51.508,-74.050,-1.292,-357.010,-6.231,177.010,0.000,0.000,2.000,Energy,-38.0
51.579,-78.450,-1.369,-352.260,-6.148,172.260,0.000,0.000,2.000,Energy,4.0
51.652,-69.830,-1.219,-338.370,-5.906,158.370,0.000,0.000,2.000,Energy,24.0
51.717,-59.290,-1.035,-333.100,-5.814,153.100,0.000,0.000,2.000,Energy,29.0
51.783,-47.510,-0.829,-338.370,-5.906,158.370,0.000,0.000,-0.006,Energy,24.0
51.867,-41.530,-0.725,-360.520,-6.292,179.480,0.000,0.000,0.007,Energy,9.0
51.952,-30.460,-0.532,-384.430,-6.710,155.570,0.000,0.000,0.006,Energy,30.0
52.020,-14.290,-0.249,-379.330,-6.621,160.670,0.000,0.000,-0.006,Energy,46.0
52.104,9.790,0.171,-358.060,-6.249,178.060,0.000,0.000,0.007,Energy,51.0
52.189,26.840,0.468,-346.640,-6.050,166.640,0.000,0.000,-0.007,Energy,14.0
52.260,27.900,0.487,-357.180,-6.234,177.180,0.000,0.000,-0.007,Energy,-2.0
52.333,25.790,0.450,-373.710,-6.522,166.290,0.000,0.000,0.007,Energy,-2.0
52.399,28.780,0.502,-375.640,-6.556,164.360,0.000,0.000,-0.007,Energy,10.0
52.470,35.630,0.622,-365.800,-6.384,174.200,0.000,0.000,-0.007,Energy,18.0
52.537,41.960,0.732,-353.840,-6.176,173.840,0.000,0.000,0.007,Energy,11.0
52.603,41.790,0.729,-351.030,-6.127,171.030,0.000,0.000,-0.007,Energy,-6.0
52.672,35.630,0.622,-359.120,-6.268,179.120,0.000,0.000,-0.007,Energy,-18.0
52.739,28.080,0.490,-368.610,-6.433,171.390,0.000,0.000,0.007,Energy,-16.0
52.804,24.210,0.423,-370.370,-6.464,169.630,0.000,0.000,-0.007,Energy,-6.0
52.876,23.860,0.416,-362.460,-6.326,177.540,0.000,0.000,-0.007,Energy,1.0
52.950,23.150,0.404,-352.960,-6.160,172.960,0.000,0.000,0.007,Energy,-2.0
53.024,18.060,0.315,-352.260,-6.148,172.260,0.000,0.000,-0.007,Energy,-16.0
53.102,8.210,0.143,-360.350,-6.289,179.650,0.000,0.000,0.007,Energy,-22.0
53.174,-0.580,-0.010,-366.850,-6.403,173.150,0.000,0.000,0.007,Energy,-15.0
53.249,-4.270,-0.075,-364.040,-6.354,175.960,0.000,0.000,-0.007,Energy,-6.0
53.323,-5.320,-0.093,-355.420,-6.203,175.420,0.000,0.000,0.007,Energy,-1.0
53.389,-7.780,-0.136,-351.210,-6.130,171.210,0.000,0.000,0.007,Energy,-8.0
53.465,-13.940,-0.243,-355.070,-6.197,175.070,0.000,0.000,-0.007,Energy,-16.0
53.530,-20.440,-0.357,-361.750,-6.314,178.250,0.000,0.000,0.007,Energy,-15.0
53.597,-24.660,-0.430,-364.920,-6.369,175.080,0.000,0.000,0.007,Energy,-8.0
53.664,-25.190,-0.440,-361.230,-6.305,178.770,0.000,0.000,-0.007,Energy,2.0
53.737,-24.660,-0.430,-355.070,-6.197,175.070,0.000,0.000,0.007,Energy,1.0
53.810,-25.890,-0.452,-353.320,-6.167,173.320,0.000,0.000,0.000,Energy,-4.0
53.885,-29.230,-0.510,-357.180,-6.234,177.180,0.000,0.000,-0.007,Energy,-8.0
53.957,-32.040,-0.559,-361.580,-6.311,178.420,0.000,0.000,0.007,Energy,-5.0
54.019,-32.220,-0.562,-362.100,-6.320,177.900,0.000,0.000,-0.007,Energy,1.0
54.113,-30.460,-0.532,-358.590,-6.259,178.590,0.000,0.000,0.007,Energy,4.0
54.185,-29.410,-0.513,-356.480,-6.222,176.480,0.000,0.000,0.000,Energy,2.0
54.255,-29.930,-0.522,-357.530,-6.240,177.530,0.000,0.000,-0.007,Energy,-1.0
54.319,-30.460,-0.532,-359.470,-6.274,179.470,0.000,0.000,-0.007,Energy,-1.0
54.389,-30.460,-0.532,-360.520,-6.292,179.480,0.000,0.000,0.000,Energy,1.0
54.459,-29.760,-0.519,-360.350,-6.289,179.650,0.000,0.000,-0.007,Energy,1.0
54.538,-28.880,-0.504,-359.290,-6.271,179.290,0.000,0.000,0.007,Energy,1.0
54.602,-28.700,-0.501,-358.760,-6.262,178.760,0.000,0.000,0.000,Energy,-1.0
54.672,-28.700,-0.501,-358.760,-6.262,178.760,0.000,0.000,0.000,Energy,0.0
54.751,-28.700,-0.501,-358.940,-6.265,178.940,0.000,0.000,0.000,Energy,0.0
54.825,-28.700,-0.501,-359.120,-6.268,179.120,0.000,0.000,0.000,Energy,0.0
54.897,-28.700,-0.501,-359.290,-6.271,179.290,0.000,0.000,0.000,Energy,0.0
54.972,-28.700,-0.501,-359.290,-6.271,179.290,0.000,0.000,0.000,Energy,0.0
55.047,-28.700,-0.501,-359.290,-6.271,179.290,0.000,0.000,0.000,Energy,0.0
55.125,-28.700,-0.501,-359.120,-6.268,179.120,0.000,0.000,0.000,Energy,0.0
55.198,-28.700,-0.501,-359.120,-6.268,179.120,0.000,0.000,0.000,Energy,0.0
55.272,-28.700,-0.501,-359.120,-6.268,179.120,0.000,0.000,0.000,Energy,0.0
55.339,-28.700,-0.501,-359.120,-6.268,179.120,0.000,0.000,0.000,Energy,0.0
55.407,-28.700,-0.501,-359.120,-6.268,179.120,0.000,0.000,0.000,Energy,0.0
55.489,-28.700,-0.501,-359.290,-6.271,179.290,0.000,0.000,0.000,Energy,0.0
55.558,-28.700,-0.501,-359.290,-6.271,179.290,0.000,0.000,0.000,Energy,0.0
55.622,-28.700,-0.501,-359.290,-6.271,179.290,0.000,0.000,0.000,Energy,0.0
55.689,-28.700,-0.501,-359.120,-6.268,179.120,0.000,0.000,-2.000,Bang-Bang,0.0
55.757,-31.160,-0.544,-361.750,-6.314,178.250,0.000,0.000,2.000,Bang-Bang,-15.0
55.823,-30.990,-0.541,-360.170,-6.286,179.830,0.000,0.000,2.000,Bang-Bang,14.0
55.887,-19.030,-0.332,-346.460,-6.047,166.460,0.000,0.000,2.000,Bang-Bang,37.0
55.953,-4.090,-0.071,-335.030,-5.847,155.030,0.000,0.000,2.000,Bang-Bang,38.0
56.024,11.900,0.208,-335.210,-5.851,155.210,0.000,0.000,-2.000,Bang-Bang,36.0
56.106,14.540,0.254,-360.350,-6.289,179.650,0.000,0.000,-2.000,Bang-Bang,-16.0
56.188,2.590,0.045,-404.290,-7.056,135.710,0.000,0.000,-2.000,Bang-Bang,-15.0
56.264,-3.210,-0.056,-409.740,-7.151,130.260,0.000,0.000,2.000,Bang-Bang,-12.0
56.340,-0.750,-0.013,-380.210,-6.636,159.790,0.000,0.000,2.000,Bang-Bang,32.0
56.416,22.800,0.398,-319.040,-5.568,139.040,0.000,0.000,2.000,Bang-Bang,33.0
56.488,30.890,0.539,-293.550,-5.123,113.550,0.000,0.000,-2.000,Bang-Bang,14.0
56.565,32.120,0.561,-304.800,-5.320,124.800,0.000,0.000,-2.000,Bang-Bang,-3.0
56.638,5.750,0.100,-362.280,-6.323,177.720,0.000,0.000,-2.000,Bang-Bang,-107.0
56.717,-26.940,-0.470,-428.370,-7.476,111.630,0.000,0.000,-2.000,Bang-Bang,-37.0
56.785,-39.420,-0.688,-446.480,-7.793,93.520,0.000,0.000,2.000,Bang-Bang,-26.0
56.849,-45.400,-0.792,-435.050,-7.593,104.950,0.000,0.000,2.000,Bang-Bang,-9.0
56.920,-33.980,-0.593,-381.620,-6.661,158.380,0.000,0.000,2.000,Bang-Bang,76.0
56.994,0.480,0.008,-300.760,-5.249,120.760,0.000,0.000,2.000,Bang-Bang,39.0
57.073,10.500,0.183,-260.680,-4.550,80.680,0.000,0.000,2.000,Bang-Bang,17.0
57.153,23.680,0.413,-264.900,-4.623,84.900,0.000,0.000,-2.000,Bang-Bang,32.0
57.221,29.660,0.518,-304.450,-5.314,124.450,0.000,0.000,-2.000,Bang-Bang,-5.0
57.294,0.130,0.002,-393.040,-6.860,146.960,0.000,0.000,-2.000,Bang-Bang,-69.0
57.367,-10.250,-0.179,-457.030,-7.977,82.970,0.000,0.000,-2.000,Bang-Bang,-7.0
57.441,-14.820,-0.259,-481.640,-8.406,58.360,0.000,0.000,-2.000,Bang-Bang,-19.0
57.513,-29.930,-0.522,-465.990,-8.133,74.010,0.000,0.000,2.000,Bang-Bang,-36.0
57.579,-36.610,-0.639,-421.870,-7.363,118.130,0.000,0.000,2.000,Bang-Bang,4.0
57.648,-5.850,-0.102,-327.120,-5.709,147.120,0.000,0.000,2.000,Bang-Bang,79.0
57.726,3.990,0.070,-256.640,-4.479,76.640,0.000,0.000,2.000,Bang-Bang,4.0
57.804,4.520,0.079,-223.590,-3.902,43.590,0.000,0.000,2.000,Bang-Bang,10.0
57.884,19.990,0.349,-235.190,-4.105,55.190,0.000,0.000,-2.000,Bang-Bang,39.0
57.950,29.310,0.512,-275.620,-4.810,95.620,0.000,0.000,-2.000,Bang-Bang,9.0
58.024,3.640,0.064,-362.280,-6.323,177.720,0.000,0.000,-2.000,Bang-Bang,-142.0
58.111,-24.830,-0.433,-457.550,-7.986,82.450,0.000,0.000,-2.000,Bang-Bang,-14.0
58.194,-31.160,-0.544,-505.190,-8.817,34.810,0.000,0.000,2.000,Bang-Bang,-23.0
58.266,-46.280,-0.808,-509.760,-8.897,30.240,0.000,0.000,2.000,Bang-Bang,-32.0
58.334,-57.350,-1.001,-498.510,-8.701,41.490,0.000,0.000,2.000,Bang-Bang,-21.0
58.400,-62.450,-1.090,-470.910,-8.219,69.090,0.000,0.000,2.000,Bang-Bang,-8.0
58.476,-50.850,-0.887,-408.330,-7.127,131.670,0.000,0.000,2.000,Bang-Bang,71.0
58.547,2.590,0.045,-307.960,-5.375,127.960,0.000,0.000,2.000,Bang-Bang,84.0
58.617,20.340,0.355,-242.920,-4.240,62.920,0.000,0.000,2.000,Bang-Bang,24.0
58.688,33.170,0.579,-215.680,-3.764,35.680,0.000,0.000,-2.000,Bang-Bang,46.0
58.762,57.610,1.005,-218.840,-3.819,38.840,0.000,0.000,-2.000,Bang-Bang,48.0
58.832,74.310,1.297,-245.210,-4.280,65.210,0.000,0.000,-2.000,Bang-Bang,26.0
58.908,74.660,1.303,-298.300,-5.206,118.300,0.000,0.000,-2.000,Bang-Bang,-30.0
58.989,25.090,0.438,-414.660,-7.237,125.340,0.000,0.000,-2.000,Bang-Bang,-66.0
59.071,13.130,0.229,-481.110,-8.397,58.890,0.000,0.000,-2.000,Bang-Bang,-14.0
59.156,-6.380,-0.111,-511.170,-8.922,28.830,0.000,0.000,-2.000,Bang-Bang,-63.0
59.234,-42.240,-0.737,-485.150,-8.467,54.850,0.000,0.000,2.000,Bang-Bang,-71.0
59.307,-61.400,-1.072,-427.500,-7.461,112.500,0.000,0.000,2.000,Bang-Bang,-12.0
