Step,Mode,PendulumAngle,PendulumVelocity,MotorPosition,MotorVelocity,dt,Voltage
415,Swingup,0.17,0.00,1.71,0.00,0.002558,0.00
416,Swingup,0.17,0.00,1.71,0.00,0.010182,0.00
417,Swingup,0.17,0.00,1.71,0.00,0.002411,0.00
418,Swingup,0.17,0.00,1.71,0.00,0.001844,0.00
419,Swingup,0.17,0.00,1.71,0.00,0.002599,0.00
420,Swingup,0.17,0.00,1.71,0.00,0.002769,0.00
421,Swingup,0.17,0.00,1.71,0.00,0.010241,0.00
422,Swingup,0.17,0.00,1.71,0.00,0.002079,0.00
423,Swingup,0.17,0.00,1.71,0.00,0.002319,0.00
424,Swingup,0.17,0.00,1.71,0.00,0.002023,0.00
425,Swingup,0.17,0.00,1.71,0.00,0.002219,0.00
426,Swingup,0.17,0.00,1.71,0.00,0.002609,0.00
427,Swingup,0.17,0.00,1.71,0.00,0.002735,0.00
428,Swingup,0.17,0.00,1.71,0.00,0.002140,0.00
429,Swingup,0.17,0.00,1.71,0.00,0.001994,0.00
430,Swingup,0.17,0.00,1.71,0.00,0.002210,0.00
