Step,Mode,PendulumAngle,PendulumVelocity,MotorPosition,MotorVelocity,dt,Voltage
207,Swingup,4679.64,0.01,12.08,0.00,0.002037,0.00
208,Swingup,4679.64,0.01,12.08,0.00,0.002154,0.00
209,Swingup,4679.64,0.01,12.08,0.00,0.002682,0.00
210,Swingup,4679.64,0.01,12.08,0.00,0.002544,0.00
211,Swingup,4679.64,0.01,12.08,0.00,0.002433,0.00
212,Swingup,4679.64,0.01,12.08,0.00,0.002711,0.00
213,Swingup,4679.64,0.01,12.08,0.00,0.002877,0.00
214,Swingup,4679.64,0.01,12.08,0.00,0.002388,0.00
215,Swingup,4679.64,0.01,12.08,0.00,0.002504,0.00
216,Swingup,4679.64,0.01,12.08,0.00,0.003264,0.00
217,Swingup,4679.64,0.01,12.08,0.00,0.001922,0.00
218,Swingup,4679.64,0.01,12.08,0.00,0.002188,0.00
219,Swingup,4679.64,0.01,12.08,0.00,0.002093,0.00
220,Swingup,4679.64,0.01,12.08,0.00,0.002691,0.00
221,Swingup,4679.64,0.01,12.08,0.00,0.002769,0.00
222,Swingup,4679.64,0.01,12.08,0.00,0.002810,0.00
223,Swingup,4679.64,0.01,12.08,0.00,0.002073,0.00
224,Swingup,4679.64,0.01,12.08,0.00,0.002676,0.00
225,Swingup,4679.64,0.01,12.08,0.00,0.002448,0.00
226,Swingup,4679.64,0.01,12.08,0.00,0.002034,0.00
227,Swingup,4679.64,0.01,12.08,0.00,0.002604,0.00
228,Swingup,4679.64,0.01,12.08,0.00,0.002584,0.00
229,Swingup,4679.64,0.01,12.08,0.00,0.002065,0.00
230,Swingup,4679.64,0.01,12.08,0.00,0.002214,0.00
231,Swingup,4679.64,0.01,12.08,0.00,0.002679,0.00
232,Swingup,4679.64,0.01,12.08,0.00,0.001993,0.00
233,Swingup,4679.64,0.01,12.08,0.00,0.002658,0.00
234,Swingup,4679.64,0.01,12.08,0.00,0.002324,0.00
235,Swingup,4679.64,0.01,12.08,0.00,0.002120,0.00
236,Swingup,4679.64,0.01,12.08,0.00,0.002714,0.00
237,Swingup,4679.64,0.01,12.08,0.00,0.002079,0.00
238,Swingup,4679.64,0.01,12.08,0.00,0.002500,0.00
239,Swingup,4679.64,0.01,12.08,0.00,0.002449,0.00
240,Swingup,4679.64,0.01,12.08,0.00,0.002408,0.00
241,Swingup,4679.64,0.01,12.08,0.00,0.004643,0.00
